number,title,state,created_at,closed_at,comments,author_association,pull_request,duration_days,is_merged,month_year
62181,CI: Fix scripts tests when running from another directory,closed,2025-08-24 18:27:52+00:00,2025-08-26 17:14:35+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62181', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62181', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62181.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62181.patch', 'merged_at': '2025-08-26T17:14:35Z'}",1,1,2025-08
62180,CI: Ruff format scripts/,closed,2025-08-24 16:42:50+00:00,2025-08-24 17:40:04+00:00,0,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62180', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62180', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62180.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62180.patch', 'merged_at': None}",0,0,2025-08
62179,DOC: Add change in .values to the string migration guide,closed,2025-08-24 13:25:22+00:00,2025-08-26 21:36:58+00:00,2,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62179', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62179', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62179.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62179.patch', 'merged_at': '2025-08-26T21:36:58Z'}",2,1,2025-08
62178,CLN: Lint for usage of Deprecation/FutureWarning,closed,2025-08-23 19:47:30+00:00,2025-09-03 17:26:01+00:00,2,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62178', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62178', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62178.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62178.patch', 'merged_at': '2025-09-03T17:26:01Z'}",10,1,2025-08
62177,REF: use _cast_pointwise_result in map,closed,2025-08-23 19:19:40+00:00,2025-11-03 16:43:35+00:00,5,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62177', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62177', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62177.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62177.patch', 'merged_at': None}",71,0,2025-08
62176,BUG: upgrade to PyQt6 to fix arm64 docker build,closed,2025-08-23 14:02:16+00:00,2025-09-15 18:01:17+00:00,5,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62176', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62176', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62176.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62176.patch', 'merged_at': None}",23,0,2025-08
62173,added to_csv function to public interface list (__all__) which was misssing earlier,closed,2025-08-22 16:12:55+00:00,2025-08-22 16:46:46+00:00,2,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62173', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62173', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62173.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62173.patch', 'merged_at': None}",0,0,2025-08
62172,DOC: update the description for the 'docker build' command,closed,2025-08-22 14:59:03+00:00,2025-10-05 23:05:52+00:00,3,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62172', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62172', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62172.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62172.patch', 'merged_at': None}",44,0,2025-08
62171,ENH: Add Polars engine to read_csv,closed,2025-08-22 12:33:23+00:00,2025-08-22 16:44:41+00:00,3,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62171', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62171', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62171.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62171.patch', 'merged_at': None}",0,0,2025-08
62170,“Fixed docstring note for date_range/timedelta_range per issue #62161”,closed,2025-08-22 12:26:46+00:00,2025-08-22 14:01:40+00:00,0,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62170', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62170', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62170.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62170.patch', 'merged_at': None}",0,0,2025-08
62166,REF: remove unnecessary case from maybe_downcast_to_dtype,closed,2025-08-21 21:27:43+00:00,2025-08-22 16:47:31+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62166', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62166', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62166.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62166.patch', 'merged_at': '2025-08-22T16:47:31Z'}",0,1,2025-08
62165,REF: get rid of ArrowStringArrayNumpySemantics,closed,2025-08-21 17:31:40+00:00,2025-08-22 16:50:15+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62165', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62165', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62165.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62165.patch', 'merged_at': '2025-08-22T16:50:15Z'}",0,1,2025-08
62163,Backport PR #62152 on branch 2.3.x (DOC: prepare 2.3.2 whatsnew notes for release),closed,2025-08-21 07:38:08+00:00,2025-08-21 08:36:49+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62163', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62163', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62163.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62163.patch', 'merged_at': '2025-08-21T08:36:49Z'}",0,1,2025-08
62162,CLN: Replace warnings with Pandas4Warning,closed,2025-08-21 00:26:34+00:00,2025-08-25 18:09:21+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62162', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62162', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62162.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62162.patch', 'merged_at': '2025-08-25T18:09:21Z'}",4,1,2025-08
62160,REF: avoid inferred_type checks in plotting,closed,2025-08-20 23:09:55+00:00,2025-08-21 16:12:18+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62160', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62160', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62160.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62160.patch', 'merged_at': '2025-08-21T16:12:18Z'}",0,1,2025-08
62159,DEPR: .str accessor with object dtype,closed,2025-08-20 22:38:35+00:00,2025-09-25 00:40:27+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62159', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62159', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62159.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62159.patch', 'merged_at': None}",35,0,2025-08
62156,[backport 2.3.x] DOC: move and reword whatsnew note for replace fix (GH-57865) (#62153),closed,2025-08-20 17:06:00+00:00,2025-08-21 07:16:06+00:00,0,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62156', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62156', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62156.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62156.patch', 'merged_at': '2025-08-21T07:16:06Z'}",0,1,2025-08
62155,REF: remove unnecessary string mixins,closed,2025-08-20 16:44:07+00:00,2025-08-21 16:14:21+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62155', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62155', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62155.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62155.patch', 'merged_at': '2025-08-21T16:14:21Z'}",0,1,2025-08
62153,DOC: move and reword whatsnew note for replace fix (GH-57865),closed,2025-08-20 08:35:52+00:00,2025-08-20 17:03:42+00:00,2,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62153', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62153', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62153.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62153.patch', 'merged_at': '2025-08-20T17:03:42Z'}",0,1,2025-08
62152,DOC: prepare 2.3.2 whatsnew notes for release,closed,2025-08-20 08:24:59+00:00,2025-08-21 07:37:42+00:00,0,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62152', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62152', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62152.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62152.patch', 'merged_at': '2025-08-21T07:37:42Z'}",0,1,2025-08
62151,Backport PR #62147 on branch 2.3.x (DOC: correct and rewrite string migration section on astype(str)),closed,2025-08-20 02:40:43+00:00,2025-08-20 07:18:20+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62151', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62151', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62151.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62151.patch', 'merged_at': '2025-08-20T07:18:20Z'}",0,1,2025-08
62149,REF: get rid of StringArrayNumpySemantics,closed,2025-08-19 21:35:50+00:00,2025-09-02 16:41:29+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62149', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62149', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62149.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62149.patch', 'merged_at': '2025-09-02T16:41:29Z'}",13,1,2025-08
62147,DOC: correct and rewrite string migration section on astype(str),closed,2025-08-19 19:27:23+00:00,2025-08-20 02:40:08+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62147', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62147', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62147.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62147.patch', 'merged_at': '2025-08-20T02:40:08Z'}",0,1,2025-08
62145,fix enum typing from _lib,closed,2025-08-19 15:28:47+00:00,2025-09-03 13:50:18+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62145', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62145', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62145.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62145.patch', 'merged_at': None}",14,0,2025-08
62143,DOC: Clarify is_scalar docstring to specify scalar vs non-scalar and add Enum example (GH#62063),closed,2025-08-19 07:22:18+00:00,2025-08-24 20:26:15+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62143', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62143', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62143.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62143.patch', 'merged_at': None}",5,0,2025-08
62142,DEPR: Categorical with values not present in categories,closed,2025-08-18 21:30:22+00:00,2025-09-08 20:58:22+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62142', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62142', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62142.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62142.patch', 'merged_at': '2025-09-08T20:58:22Z'}",20,1,2025-08
62139,BUG: Fix to_csv microsecond inconsistency (#62111),closed,2025-08-18 07:58:24+00:00,2025-10-05 21:00:41+00:00,1,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62139', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62139', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62139.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62139.patch', 'merged_at': None}",48,0,2025-08
62138,BUG: Preserve day freq on DatetimeIndex subtraction,closed,2025-08-18 06:05:44+00:00,2025-09-10 21:00:53+00:00,2,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62138', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62138', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62138.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62138.patch', 'merged_at': None}",23,0,2025-08
62137,ENH: Rename DataFrame._append to _append_internal,closed,2025-08-18 05:41:28+00:00,2025-08-21 20:35:56+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62137', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62137', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62137.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62137.patch', 'merged_at': '2025-08-21T20:35:56Z'}",3,1,2025-08
62136,DOC: Deprecate empty string defaults in DataFrame.join suffixes,closed,2025-08-18 04:55:03+00:00,2025-09-30 14:56:25+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62136', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62136', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62136.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62136.patch', 'merged_at': None}",43,0,2025-08
62135,BUG: Fix groupby.apply() dropping _metadata from subclassed DataFrame,closed,2025-08-18 01:09:31+00:00,2025-09-20 15:33:14+00:00,5,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62135', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62135', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62135.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62135.patch', 'merged_at': None}",33,0,2025-08
62133,DOC: Updated shift docstring to mark Series behavior,closed,2025-08-16 22:26:16+00:00,2025-08-18 15:50:35+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62133', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62133', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62133.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62133.patch', 'merged_at': '2025-08-18T15:50:35Z'}",1,1,2025-08
62132,DOC: Clarify that is_scalar treats Enum members as scalars,closed,2025-08-16 14:03:22+00:00,2025-08-17 18:42:39+00:00,4,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62132', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62132', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62132.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62132.patch', 'merged_at': None}",1,0,2025-08
62131,ENH: Enable destination aware scope for dataset attributes metadata propagation copy routines,closed,2025-08-16 08:40:19+00:00,2025-10-17 16:19:57+00:00,9,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62131', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62131', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62131.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62131.patch', 'merged_at': None}",62,0,2025-08
62130,Resolved issue 62094,closed,2025-08-16 06:07:46+00:00,2025-10-05 21:00:04+00:00,2,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62130', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62130', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62130.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62130.patch', 'merged_at': None}",50,0,2025-08
62128,Backport PR #62124 on branch 2.3.x (CI/BLD: don't use strict xfail for '%m.%Y' format in test_hypothesis_delimited_date),closed,2025-08-15 18:07:19+00:00,2025-08-15 18:59:11+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62128', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62128', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62128.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62128.patch', 'merged_at': '2025-08-15T18:59:11Z'}",0,1,2025-08
62127,#61382: FIX MultiIndex.difference for pyarrow-backed Timestamps,closed,2025-08-15 15:30:57+00:00,2025-08-17 22:25:32+00:00,1,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62127', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62127', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62127.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62127.patch', 'merged_at': None}",2,0,2025-08
62126,CI/BLD: fix upload of arm64 windows wheels,closed,2025-08-15 15:14:53+00:00,2025-08-15 17:54:51+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62126', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62126', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62126.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62126.patch', 'merged_at': '2025-08-15T17:54:51Z'}",0,1,2025-08
62125,DOC: Improve kwargs docs for parquet engines,closed,2025-08-15 15:13:45+00:00,2025-08-15 18:10:23+00:00,3,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62125', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62125', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62125.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62125.patch', 'merged_at': '2025-08-15T18:10:23Z'}",0,1,2025-08
62124,CI/BLD: don't use strict xfail for '%m.%Y' format in test_hypothesis_delimited_date,closed,2025-08-15 15:05:05+00:00,2025-08-15 18:06:47+00:00,6,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62124', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62124', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62124.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62124.patch', 'merged_at': '2025-08-15T18:06:47Z'}",0,1,2025-08
62123,Use jinja2 FileSystemLoader instead of PackageLoader for compat newer meson-python and editable installs,closed,2025-08-15 14:05:25+00:00,2025-08-15 16:46:56+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62123', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62123', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62123.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62123.patch', 'merged_at': '2025-08-15T16:46:56Z'}",0,1,2025-08
62122,Fix typo in the test name,closed,2025-08-15 13:40:33+00:00,2025-08-15 18:09:28+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62122', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62122', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62122.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62122.patch', 'merged_at': '2025-08-15T18:09:28Z'}",0,1,2025-08
62120,WEB: fix discussion link in PDEP-6,closed,2025-08-15 09:29:15+00:00,2025-08-15 18:11:01+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62120', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62120', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62120.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62120.patch', 'merged_at': '2025-08-15T18:11:01Z'}",0,1,2025-08
